AGE,Monthly Gross Income,Relationship Status,"Ownership of vehicle (car, jeep)",Length of service/Buisness,CIB Clearence,Occupation,Gender,Loan Amount,Number of dependent,Loan Status
58,62850,0,1,4,0,1,1,625011,3,0
22,19722,1,1,15,0,1,0,199851,1,0
35,32772,1,0,11,0,0,1,158323,3,0
43,101105,1,1,19,0,1,1,829171,6,0
37,19576,1,1,5,0,0,0,229923,7,0
58,114404,1,0,6,0,0,0,750654,5,0
44,56476,1,1,13,1,0,1,494581,5,0
29,39154,1,0,23,1,0,0,620910,4,0
24,32165,1,0,10,1,1,0,944325,6,0
20,29439,1,1,24,0,1,0,881732,4,0
27,133211,0,1,25,1,0,0,539643,7,0
51,59518,1,1,14,1,1,0,651626,6,0
42,41962,0,1,4,0,1,0,169389,7,0
52,52763,0,1,20,1,1,0,602911,3,0
33,131189,1,1,23,0,0,0,957928,6,0
19,125290,0,1,12,1,0,1,124727,6,1
41,125814,1,0,15,1,0,1,580293,3,0
27,34464,1,0,10,1,1,0,119882,2,0
55,138980,1,0,11,1,0,0,934664,7,0
39,57299,1,1,9,1,0,1,159556,2,1
43,46541,0,1,11,0,0,0,938569,6,0
60,88545,0,1,2,1,0,0,145054,2,0
56,144188,1,0,13,0,0,0,298175,5,1
44,44765,0,0,22,1,0,0,188589,6,0
46,38769,0,0,8,0,1,1,293253,1,0
55,35156,0,1,21,1,0,0,193335,3,0
37,88631,1,0,21,1,1,1,136959,4,1
44,52909,0,0,8,1,0,0,437398,3,0
58,84487,0,1,1,1,1,1,320148,6,1
37,62655,0,0,6,1,1,1,190633,1,1
36,66786,1,0,13,0,1,1,188437,3,0
37,83304,0,0,9,1,0,0,194058,4,1
52,118606,0,1,6,1,0,0,290118,4,1
19,135938,1,0,15,0,1,0,468657,1,1
47,95981,0,1,23,1,1,1,898104,4,0
51,70107,1,1,16,1,0,0,773463,5,0
39,147232,1,0,4,1,0,0,108061,4,1
20,102897,1,0,17,1,0,1,619412,7,0
23,87577,1,1,9,1,1,0,984594,1,0
32,119180,1,1,12,0,1,1,854542,1,0
44,34924,1,1,22,1,1,0,862449,3,0
27,126193,0,1,19,0,1,1,473378,4,1
26,16095,1,1,20,1,1,1,342118,4,0
50,119205,0,0,12,1,0,1,682507,6,0
49,29123,0,1,22,0,1,1,696538,6,0
23,60278,1,0,6,1,1,1,981735,1,0
58,112911,0,1,12,1,0,1,662165,6,0
53,66999,0,0,9,0,0,1,357183,3,0
19,46153,0,1,20,1,0,0,359158,7,0
46,33344,1,0,5,1,1,1,577584,3,0
21,52656,0,0,21,0,0,0,964717,5,0
18,16212,0,1,3,0,1,0,967856,7,0
36,135385,1,1,2,1,0,0,771380,5,0
43,93784,0,0,8,1,1,1,860630,1,0
42,113723,0,0,10,1,1,0,396965,3,1
27,96144,0,0,15,0,0,1,828659,3,0
32,46368,1,1,9,0,1,0,539216,5,0
39,76160,0,1,10,1,0,1,788211,7,0
38,25715,0,1,11,1,1,1,885657,6,0
39,73784,1,1,9,1,1,0,640313,5,0
53,144193,1,0,14,0,1,1,191551,1,1
51,114644,1,1,5,0,0,0,639719,7,0
47,41797,0,1,9,0,1,1,577804,3,0
42,62573,1,1,4,1,0,1,858895,1,0
45,91120,1,1,2,1,1,0,536395,5,0
18,29780,1,1,19,1,1,1,403802,4,0
21,52905,0,0,1,0,0,0,478652,5,0
24,131049,1,1,21,1,0,0,524208,3,0
26,144651,1,0,1,0,1,0,558407,1,0
53,48359,1,1,12,1,1,1,612318,6,0
36,81062,1,1,11,0,1,0,811761,6,0
18,88391,1,1,1,1,1,0,797418,3,0
27,58463,0,1,14,1,1,0,303180,5,0
53,114596,0,0,11,0,1,0,681067,5,0
26,110018,1,0,7,1,0,1,659950,2,0
59,31571,1,1,2,0,1,1,267257,5,0
49,40104,1,0,15,1,0,0,968600,3,0
49,23625,0,0,8,1,1,0,571426,7,0
23,54199,0,1,22,1,1,0,601669,7,0
55,135725,0,0,20,0,0,0,675330,1,0
34,46218,0,0,25,1,1,0,304488,1,0
27,106916,1,1,15,0,1,0,964618,2,0
44,138182,1,1,8,1,0,1,265955,6,1
52,35566,1,0,10,1,1,0,152215,3,0
38,48205,1,1,19,0,0,0,793779,5,0
42,124084,0,1,3,1,1,0,886012,4,0
45,44717,1,1,20,1,1,0,860964,1,0
32,122292,0,0,14,0,0,0,780231,3,0
21,53562,0,1,9,0,0,0,413990,7,0
46,35169,1,1,9,1,1,1,470631,2,0
26,36604,0,0,21,0,0,1,542207,4,0
44,104670,0,0,25,0,0,0,882179,6,0
43,129605,1,0,6,1,0,1,933568,3,0
36,103738,0,0,8,0,1,0,826389,5,0
45,146756,0,0,11,0,0,1,132548,6,1
34,143140,1,1,8,1,0,0,747199,7,0
60,117537,0,0,12,0,0,0,891082,1,0
58,126301,0,1,10,0,0,0,681566,7,0
59,23007,1,0,23,1,0,1,275907,5,0
37,129915,0,1,4,1,1,1,640513,2,0
57,132419,1,1,16,0,1,0,145360,1,1
56,56787,0,0,20,1,1,0,821688,4,0
40,64582,0,0,6,0,1,1,850699,1,0
49,98629,1,0,9,0,1,0,546559,7,0
50,20782,1,0,23,0,0,0,854753,5,0
22,81770,0,0,5,0,0,0,950440,6,0
60,72645,1,0,21,1,1,1,157573,3,0
51,118509,0,1,24,1,0,1,676220,7,0
57,44204,1,1,6,0,0,0,645169,3,0
28,32152,0,1,17,1,0,0,657845,3,0
20,105555,0,1,17,0,1,1,300802,7,1
50,34689,0,1,25,0,0,0,833454,7,0
28,98251,0,0,24,1,0,0,585126,7,0
33,121565,0,0,22,1,1,0,423468,2,1
35,53712,1,1,13,0,1,0,907273,2,0
47,64632,1,1,17,1,0,1,375619,3,0
27,35478,0,0,14,0,0,0,630959,4,0
35,37551,0,0,2,1,1,0,291656,5,0
55,63068,1,0,19,1,1,0,656052,4,0
36,108608,1,0,3,0,0,1,547003,7,0
53,50561,1,1,2,1,0,1,418034,7,0
30,148964,1,1,2,1,1,1,472496,3,1
20,39395,1,0,22,0,0,0,489952,5,0
27,33756,0,0,7,0,1,0,950316,2,0
55,81333,0,1,4,0,1,0,367299,1,0
18,128561,1,1,17,0,1,1,753806,1,0
44,43024,1,1,6,0,0,1,853977,5,0
25,20947,1,0,7,0,0,0,352393,4,0
59,142192,1,1,20,1,1,0,490419,5,0
34,109238,1,0,6,0,1,1,165768,4,1
26,82428,1,0,9,0,1,0,744711,7,0
23,78355,1,0,20,0,1,0,160851,6,0
60,144958,1,1,4,1,0,0,144566,4,0
42,146637,1,1,5,0,1,1,845129,1,0
56,33402,0,0,19,0,1,0,495927,2,0
45,90851,1,1,10,1,1,1,243603,3,1
50,27834,1,0,18,1,0,0,898623,7,0
54,82850,0,1,15,0,1,1,349104,2,0
26,52180,0,0,25,1,1,1,823018,3,0
35,149955,0,0,1,1,1,1,103779,6,1
38,124688,1,1,5,0,1,0,957622,1,0
19,121520,1,1,5,0,1,0,734966,7,0
60,26695,1,0,8,0,0,0,361752,3,0
55,142135,1,1,22,1,0,1,107317,6,1
57,73481,0,0,22,0,0,1,812256,7,0
53,88438,1,0,22,1,1,0,624447,4,0
60,126491,1,0,20,0,1,1,225373,5,0
54,136844,0,0,15,1,0,1,681403,7,0
32,109910,1,0,17,0,1,0,298737,7,1
45,71494,1,0,19,1,0,1,119462,3,1
35,61978,1,0,13,0,1,0,315221,2,0
51,132845,1,0,22,0,0,0,889349,1,0
39,145621,0,1,21,0,0,1,512613,1,1
28,69672,0,1,10,1,1,0,388269,7,0
30,76821,0,0,17,1,1,1,342141,7,0
21,98661,0,0,5,0,0,0,816089,6,0
39,84224,1,0,18,1,0,0,855243,5,0
24,104405,1,1,17,0,1,0,409421,4,1
60,69796,1,0,4,1,0,0,900781,7,0
41,143554,0,0,22,0,1,0,160715,4,1
21,138777,0,0,7,1,0,0,265800,1,1
45,19023,0,1,25,1,1,0,261864,4,0
32,87959,1,1,5,1,1,1,632190,7,0
18,54218,1,1,8,1,1,0,745633,7,0
20,43460,0,0,8,1,0,0,179569,6,0
31,139579,0,0,11,0,1,1,988580,5,0
55,79680,1,1,9,1,1,1,989433,1,0
18,46017,1,0,19,1,1,0,659446,4,0
55,107038,1,1,19,1,0,1,855083,3,0
55,34515,0,1,9,1,1,0,103917,3,0
38,48001,0,0,23,0,1,0,325019,6,0
46,16391,0,0,20,1,1,1,966174,4,0
22,124388,0,0,17,1,1,1,832718,3,0
27,57215,1,0,16,0,1,0,203246,5,0
45,94720,1,1,7,0,0,1,567106,2,0
38,42114,1,1,22,1,1,0,124691,5,0
24,128142,0,1,3,0,1,0,582706,6,0
20,121206,1,1,21,1,0,1,695022,5,0
37,60647,1,1,19,1,0,0,650334,4,0
36,57679,1,1,8,0,0,1,777746,7,0
52,15427,1,0,5,1,0,1,252598,5,0
21,144669,1,1,6,0,1,1,218540,4,1
22,81267,0,0,2,0,0,0,143798,1,0
18,15799,1,0,24,1,1,0,608446,4,0
21,70659,1,1,25,1,0,0,747581,6,0
29,22025,0,1,19,0,0,1,518473,4,0
44,29481,0,0,13,1,1,0,813345,1,0
59,40411,1,0,6,0,0,1,546346,7,0
40,120928,1,1,6,0,0,1,871480,2,0
42,138014,1,1,2,0,1,0,698684,6,0
38,66690,1,0,24,0,0,1,519861,1,0
41,67870,0,1,5,1,0,0,517405,4,0
42,101928,1,1,11,1,0,1,705586,6,0
49,85765,0,1,11,1,1,0,232040,3,1
49,38772,1,1,24,1,1,1,367944,4,0
22,145417,1,1,14,1,1,1,420668,1,1
53,33799,1,0,13,1,1,0,196585,4,0
59,127051,0,1,8,0,1,0,522933,7,0
59,144941,1,1,15,1,0,0,482423,1,0
56,38555,1,0,12,0,1,0,580519,5,0
33,107152,0,0,3,0,0,0,566222,2,0
50,142219,1,1,21,0,1,1,760179,2,0
38,134833,0,1,23,1,0,1,943216,6,0
26,84002,1,0,5,0,1,0,856899,1,0
23,61553,0,1,6,1,1,0,187175,2,1
52,18088,0,1,2,0,0,1,608155,3,0
56,60783,0,1,8,1,0,1,146935,6,1
39,16115,1,0,5,1,0,0,831967,3,0
58,87908,0,1,22,1,0,0,759358,2,0
22,84109,0,1,17,1,1,0,141750,1,1
59,17978,1,0,2,1,0,1,498396,6,0
40,123943,0,1,11,0,0,1,964720,3,0
34,24422,1,1,4,1,1,1,916945,7,0
29,104233,1,1,11,1,0,1,203725,2,1
40,71174,0,1,9,0,0,0,642167,4,0
33,52743,0,0,6,1,0,0,976330,3,0
20,145288,1,0,24,1,1,0,423977,5,1
47,144000,0,1,2,1,0,1,114316,6,1
39,137778,0,1,15,1,1,1,779885,3,0
26,44430,0,1,5,1,0,0,891810,6,0
46,43834,0,1,12,0,1,0,804029,2,0
54,39435,1,0,13,1,1,1,495793,2,0
40,102212,1,0,17,0,0,0,252762,6,1
30,70797,0,0,4,1,0,0,468581,2,0
49,69555,1,1,10,0,0,1,854899,1,0
40,100350,0,1,1,0,0,0,346818,6,0
34,29716,0,1,11,0,0,1,289586,1,0
57,75261,0,0,16,1,0,0,312249,6,0
38,16995,0,0,11,1,1,0,177383,4,0
19,37414,1,0,9,0,1,0,449432,4,0
54,30522,0,0,2,1,0,1,444120,3,0
23,144632,1,0,7,1,1,1,568836,2,1
35,89034,0,1,19,0,0,1,959440,4,0
47,57322,1,1,18,1,0,1,512169,2,0
39,82638,1,1,20,0,1,0,818548,3,0
50,116334,1,0,7,1,0,1,841360,1,0
47,45846,1,1,23,0,1,0,817160,4,0
34,88643,0,1,9,1,0,0,869260,5,0
60,129930,1,0,12,1,1,0,450441,5,0
49,39399,0,0,3,0,0,0,970300,5,0
59,138182,1,0,23,0,1,0,444286,7,0
31,63591,1,1,22,1,1,0,980966,5,0
27,50877,1,0,16,0,0,0,137985,5,0
53,99106,0,1,7,0,0,1,404861,5,0
51,93018,1,1,23,0,1,0,502243,5,0
26,114854,0,0,5,0,0,1,495752,4,0
59,135832,0,1,25,0,0,0,888957,5,0
45,101576,0,0,23,1,0,1,240248,6,1
28,107508,1,0,7,0,0,0,838637,6,0
31,61835,1,1,19,0,0,1,170423,5,0
56,57464,1,1,17,0,0,0,189642,7,0
36,127454,1,1,16,0,1,1,180383,3,1
32,131062,1,0,21,1,1,1,438932,4,1
45,82445,1,1,24,0,0,1,170013,6,1
41,125454,1,0,21,1,1,0,224326,3,1
25,136906,0,0,19,1,0,0,379899,2,1
60,113384,1,1,25,0,1,1,381752,5,0
26,75032,0,1,18,0,0,1,216562,1,0
50,128521,0,1,19,1,0,0,159843,7,1
50,131378,1,1,4,1,0,0,938945,7,0
36,32140,1,0,1,1,1,0,958072,7,0
20,17670,0,1,4,0,0,0,461590,5,0
27,51519,0,0,4,1,0,0,513909,5,0
57,59512,1,1,9,0,1,1,551124,3,0
59,118565,0,1,8,1,1,1,899158,7,0
18,120156,0,1,2,1,0,1,893330,7,0
46,40595,0,0,23,0,1,1,707796,7,0
51,23630,0,1,6,0,1,0,538161,2,0
30,122461,1,0,23,1,0,0,276756,3,1
18,89191,1,1,11,0,0,1,350758,4,1
51,115591,0,1,4,0,0,0,601182,7,0
46,78753,0,0,14,1,0,0,275946,2,1
30,75520,0,0,21,0,1,1,309290,6,0
46,19008,1,1,22,0,0,1,956310,2,0
56,122408,1,1,9,1,0,0,410152,2,1
41,15496,0,0,2,1,0,1,180119,3,0
43,114767,0,1,25,0,1,0,527620,5,0
34,38212,0,0,1,0,0,1,781408,5,0
24,35637,1,1,4,0,0,0,351987,5,0
30,60227,0,0,12,1,0,1,606628,5,0
22,134753,0,0,5,1,1,0,641916,5,0
43,135118,0,0,9,0,0,0,439609,4,1
20,24884,0,0,22,0,0,0,716498,1,0
24,131481,0,0,4,0,0,1,733381,6,0
56,83259,1,1,16,1,0,0,614818,2,0
18,64810,1,1,2,1,1,0,506484,1,0
34,144926,1,1,16,0,1,1,449370,4,1
60,19761,0,1,16,0,0,1,982188,7,0
42,31375,1,1,21,0,1,0,164734,7,0
20,117654,0,1,24,0,1,0,503920,5,0
32,47975,1,1,24,1,0,1,170050,7,0
46,147955,1,1,22,0,0,1,212726,4,1
60,89489,0,1,11,0,1,0,518050,6,0
49,23381,0,0,1,1,0,0,148308,6,0
43,77999,0,0,15,0,0,1,315350,4,0
33,64907,1,1,24,0,0,0,196428,7,0
42,85467,0,0,4,0,0,0,816097,1,0
45,57623,1,1,18,0,1,0,554338,2,0
26,125724,1,0,17,0,0,1,324595,3,1
18,118069,1,0,7,0,1,1,269455,3,1
46,34996,0,0,18,1,0,0,150420,6,0
39,120682,0,1,13,0,0,0,485963,2,0
33,98609,0,1,20,1,1,0,770200,5,0
58,116490,1,1,20,1,1,1,200680,4,1
58,86325,1,1,10,1,1,0,620047,7,0
24,43930,0,0,1,1,1,1,124771,5,0
31,129426,1,1,2,0,0,0,905912,6,0
46,32529,1,0,17,0,0,1,185555,4,0
36,68546,1,1,22,0,1,0,116945,3,0
36,22942,0,0,3,0,0,1,635929,6,0
19,22548,1,0,17,1,0,1,639520,6,0
58,130248,1,0,12,1,0,0,799686,2,0
32,112780,0,0,24,1,1,1,832211,1,0
20,15296,0,1,12,0,1,0,617863,6,0
28,82945,0,1,20,1,1,1,615643,1,0
47,74980,0,0,10,0,1,0,909687,2,0
57,71782,0,1,7,1,1,1,261781,6,1
35,111382,0,1,10,0,1,1,856168,7,0
19,68444,1,0,18,1,1,0,418317,6,0
49,50036,1,1,22,1,0,1,974323,3,0
25,54322,1,1,6,0,0,0,480929,4,0
39,66667,1,1,7,1,1,0,535305,7,0
23,109527,0,0,17,1,0,0,470903,1,0
29,98337,1,1,12,0,0,1,670120,3,0
57,66468,0,0,17,1,1,1,368966,7,0
53,87894,0,0,18,1,0,1,875926,6,0
32,78138,1,0,14,1,0,0,120893,2,1
45,37588,1,1,11,1,1,0,751189,5,0
35,77901,0,1,2,0,1,1,440177,3,0
19,98038,0,1,21,0,0,0,590553,3,0
30,146732,0,0,1,1,1,1,900683,5,0
32,122211,0,1,11,0,1,1,188106,6,1
37,21922,1,0,2,1,0,0,405289,3,0
46,108697,0,1,16,0,1,0,355596,1,1
59,132217,1,0,22,1,0,0,185480,6,0
46,84506,0,1,3,1,1,0,695503,1,0
20,139338,0,1,20,0,0,1,282909,1,1
36,42843,0,1,1,1,1,0,139380,3,0
20,118064,1,0,21,1,0,0,907637,6,0
31,141417,0,0,20,1,1,0,312880,3,1
57,131585,1,1,8,1,0,1,943391,3,0
21,45346,1,0,19,0,1,0,429092,6,0
28,138152,1,0,1,0,0,0,609125,6,0
48,126769,0,0,5,0,1,1,298857,6,0
60,117391,1,1,1,0,0,1,560991,7,0
49,88143,1,1,11,1,0,1,284426,6,1
44,51787,0,1,21,1,1,0,206177,2,1
47,48583,0,0,9,1,1,1,319885,6,0
60,136943,1,1,5,1,0,1,436515,5,0
19,126233,1,0,2,0,1,0,784388,6,0
26,29925,0,0,13,0,0,0,557298,3,0
45,98184,1,1,18,0,0,1,422036,5,0
48,91515,1,1,25,1,0,0,613307,7,0
51,61069,1,1,12,1,0,0,245875,4,0
32,115854,0,0,14,1,0,1,178331,1,1
42,69471,1,0,5,1,0,0,488829,2,0
53,47705,0,1,24,0,1,0,212745,5,0
25,143501,0,0,10,0,0,1,771013,7,0
26,131361,0,1,20,0,0,1,989921,1,0
54,102273,1,1,2,1,0,0,120674,2,1
56,38241,0,1,4,0,0,1,666633,6,0
49,65818,1,1,12,1,0,1,664208,7,0
34,107307,0,1,11,0,1,0,263686,1,1
52,81920,1,1,4,0,1,0,905400,7,0
54,133642,1,0,11,1,0,0,183521,3,1
36,80453,1,0,9,1,0,1,998534,3,0
46,37689,0,1,10,1,0,1,743918,6,0
24,45844,1,1,6,0,1,0,416994,1,0
45,110687,1,0,15,0,1,0,293220,6,1
26,38365,0,0,10,0,0,0,291733,6,0
45,113303,0,1,22,0,1,0,379335,2,1
23,43523,1,1,21,1,0,1,471299,1,0
46,127105,0,0,6,0,0,1,222033,4,1
34,63888,0,1,1,1,1,1,468754,6,0
33,128884,0,0,21,0,1,1,217415,2,1
40,121968,1,1,22,1,1,1,866582,2,0
48,65110,0,0,24,1,1,1,983876,1,0
20,146565,1,1,20,0,1,0,552826,5,1
38,97001,0,1,21,0,0,1,145252,7,1
43,54767,0,1,4,1,1,1,718896,6,0
53,44550,1,0,23,0,0,1,243165,6,0
59,149042,0,1,22,1,1,1,435845,1,0
54,113315,0,0,14,0,0,0,999820,5,0
39,110494,0,0,20,0,1,0,602440,2,0
59,142424,0,0,22,0,1,1,972523,7,0
29,128855,1,0,20,0,0,0,912457,3,0
59,97681,1,1,8,0,1,0,571326,6,0
30,116489,1,1,11,1,0,0,265408,3,1
28,145546,1,1,15,0,1,0,977866,7,0
33,43900,1,0,19,1,0,1,387580,6,0
25,29126,1,1,8,1,0,1,929122,7,0
57,126198,1,0,13,1,1,1,825800,1,0
57,94303,0,0,18,0,1,1,783454,6,0
19,82061,1,0,22,1,1,1,818759,5,0
47,31978,1,1,24,1,1,0,104509,6,0
47,71344,1,0,17,1,1,1,301134,1,0
29,61648,0,1,6,1,0,1,400821,7,0
27,16055,1,1,25,1,1,0,809861,4,0
28,90582,1,1,15,1,1,0,791295,1,0
32,96214,1,0,13,0,0,1,699934,1,0
33,122954,0,1,18,1,0,0,746582,1,0
34,53725,1,0,11,1,1,1,610122,1,0
43,68380,0,0,13,0,0,0,330716,5,0
19,68333,0,0,1,1,1,1,612543,6,0
29,57459,0,0,18,0,0,1,167050,5,0
43,131518,0,1,5,0,0,1,248867,5,0
40,51163,1,1,6,1,0,1,193148,4,1
35,99730,0,1,1,1,1,0,140492,4,1
49,34476,0,1,7,0,0,1,707230,6,0
55,83580,1,0,4,0,1,1,981171,6,0
20,120576,0,0,9,0,1,1,339854,7,1
55,101593,0,0,15,0,1,1,545126,1,0
20,124071,0,0,6,1,0,0,981216,5,0
47,129832,0,1,25,0,1,0,996699,4,0
18,83682,0,1,17,0,0,1,159289,3,1
47,106713,0,0,20,0,0,1,629096,1,0
49,119060,1,0,18,1,1,0,617654,7,0
45,98030,1,0,22,0,1,1,718279,2,0
38,135360,1,0,4,0,1,1,960801,5,0
30,100973,1,1,9,1,1,0,918329,1,0
44,51731,0,0,14,1,1,0,467181,6,0
53,129360,0,1,3,0,0,0,569181,1,0
24,16750,0,1,1,0,0,1,177214,2,0
39,80018,1,0,11,0,1,1,955193,6,0
27,101984,1,0,1,1,1,1,494230,3,0
56,122983,0,1,12,1,1,1,172304,4,1
32,43451,0,1,25,0,0,0,990194,4,0
32,108743,1,0,9,0,0,0,560773,2,0
21,86474,1,1,5,0,1,0,545044,7,0
49,27150,1,0,15,1,1,0,683172,2,0
40,28406,1,0,18,0,0,1,856770,7,0
23,131047,0,1,9,0,0,1,600495,7,0
41,138971,1,1,13,1,1,0,960830,4,0
37,118157,1,0,13,0,1,1,733553,3,0
54,33325,0,0,24,1,0,0,299192,3,0
37,109415,0,1,13,1,0,0,104942,1,1
29,32669,0,1,10,0,0,1,162681,2,0
50,142385,1,1,10,1,0,1,592797,2,0
45,87010,1,1,22,1,0,1,725635,2,0
25,147915,1,0,7,0,1,1,631658,6,0
18,65812,1,0,22,1,1,1,537348,4,0
54,31059,0,0,5,1,0,1,506888,4,0
39,101269,0,1,20,0,0,1,808294,4,0
23,40395,1,1,7,0,0,1,418353,3,0
38,35202,1,0,20,0,0,0,173905,4,0
49,118235,1,1,10,0,1,0,501683,1,0
52,60510,0,1,10,0,1,1,933153,6,0
32,102945,1,1,25,1,1,1,185401,4,1
22,85649,0,1,21,1,1,0,555446,6,0
23,121723,1,1,24,1,0,0,111551,6,1
42,17881,0,1,13,1,0,0,810284,3,0
57,60913,0,0,15,1,1,0,928816,2,0
46,126860,1,0,6,0,0,1,678776,6,0
24,99785,0,0,20,0,1,0,983385,1,0
57,77457,0,0,12,0,0,0,279669,3,0
30,20741,1,1,19,0,0,0,808634,5,0
55,112091,0,0,11,1,1,0,217648,6,1
35,43690,1,0,6,0,0,1,763257,7,0
19,47833,0,0,1,0,0,0,561221,6,0
25,117566,0,0,2,1,0,1,324269,2,1
28,86240,0,1,23,1,1,1,409748,4,0
50,121898,0,1,15,0,0,1,329005,3,1
55,92711,1,0,4,1,0,1,664107,5,0
44,54023,1,0,5,1,0,1,471012,3,0
37,55209,1,1,15,0,1,0,218756,4,0
29,108590,0,1,11,1,0,1,842723,3,0
60,101612,0,0,10,0,0,0,240854,5,0
48,95522,1,1,17,1,1,0,654686,3,0
44,126654,1,1,2,1,0,1,415676,1,1
49,134107,1,0,20,1,0,1,912120,1,0
27,37462,1,1,24,1,0,0,518860,4,0
20,32821,0,0,10,0,1,1,574755,7,0
44,107889,1,0,20,1,0,1,594065,7,0
52,103952,0,1,3,0,0,1,775393,5,0
48,133066,1,1,19,0,1,0,544182,5,0
32,94364,0,1,5,1,1,0,234979,5,1
33,85077,1,1,3,1,0,1,791859,5,0
30,55644,1,1,8,0,0,1,323376,5,0
52,77643,0,1,5,1,0,1,173221,7,1
28,28311,0,0,12,1,1,0,763633,2,0
38,144466,1,1,14,0,0,1,817779,3,0
28,45531,0,0,7,1,1,1,931098,6,0
47,29588,1,1,11,0,0,1,768838,5,0
52,64416,0,1,8,1,1,1,458124,7,0
39,36711,1,1,5,1,1,0,307976,6,0
55,131348,1,1,8,1,1,1,961985,1,0
48,37076,1,1,12,1,0,1,606343,7,0
31,99274,1,0,15,1,1,0,482701,6,0
41,72609,1,0,19,1,1,1,736213,7,0
49,73480,1,0,16,0,0,1,982647,6,0
53,22044,1,1,14,0,1,0,108273,7,0
49,70486,1,1,7,1,1,1,935677,3,0
32,70162,0,1,8,1,0,0,976538,6,0
60,44882,0,0,7,0,1,1,801760,4,0
52,69078,0,0,18,0,0,1,139708,7,0
20,73734,1,1,24,0,0,1,656840,4,0
33,123730,1,0,6,1,0,0,806920,7,0
22,102985,1,1,19,1,1,1,388574,5,1
38,59028,0,1,4,1,0,0,783935,2,0
27,113938,0,0,23,0,1,0,682721,7,0
36,133319,0,0,3,0,1,0,411919,2,0
42,47543,0,0,17,1,1,0,143436,3,0
21,139279,0,0,22,0,1,0,807984,2,0
46,44362,1,1,19,1,0,0,264010,6,0
36,57915,0,1,15,1,0,1,126358,4,1
60,66370,1,0,6,0,1,1,764129,5,0
19,126375,1,0,12,1,1,1,435939,1,1
27,84812,1,0,19,0,0,1,199819,6,1
60,49017,0,0,6,0,0,0,981697,4,0
42,71792,0,1,11,1,0,1,698016,4,0
37,144198,1,1,20,1,1,1,724790,3,0
36,32629,0,1,20,0,0,0,903717,6,0
40,143614,0,1,10,1,0,1,253359,7,1
41,111950,1,1,16,0,0,0,933793,2,0
28,79829,1,1,18,1,1,1,655635,1,0
51,25588,1,1,14,0,0,1,337131,1,0
45,146514,1,0,4,0,0,0,502202,7,0
22,120280,1,1,12,1,0,1,364210,2,1
22,55721,0,0,20,1,1,1,142779,7,1
38,25599,1,0,23,0,1,1,327362,5,0
29,87594,0,0,21,0,0,1,419858,2,0
21,149011,0,1,8,0,1,0,970890,5,0
59,37149,1,1,7,0,1,1,464355,1,0
37,142616,1,1,9,1,0,0,680400,6,0
55,124034,0,1,24,1,1,0,738192,3,0
42,35951,1,0,25,1,0,1,994982,4,0
31,61766,0,1,17,0,1,0,210962,6,0
28,72014,1,0,10,1,1,1,290104,1,0
49,102122,1,1,3,0,0,0,906137,1,0
28,24308,0,1,21,0,0,0,338706,1,0
35,74252,0,0,25,1,0,0,588784,4,0
44,98211,1,0,8,1,1,0,962888,5,0
35,141534,1,0,14,0,1,1,142125,3,1
40,23720,1,1,7,0,1,1,420996,6,0
28,141204,0,1,16,1,1,1,474197,6,1
38,94993,1,0,18,0,0,1,530542,3,0
22,62113,1,1,11,1,0,0,198226,3,1
40,63926,1,0,6,1,0,1,669824,5,0
58,40905,1,1,20,0,0,1,285142,6,0
42,65385,0,0,21,0,0,1,518315,2,0
58,45653,0,0,14,0,1,0,202643,2,0
27,106865,0,1,21,0,1,0,526222,3,0
39,140813,1,0,13,0,0,0,478052,1,1
36,30052,1,1,4,1,1,0,346528,1,0
18,36381,1,1,20,1,1,0,649098,4,0
24,98108,0,0,20,1,1,1,319322,2,1
21,64892,0,0,11,1,0,0,225640,1,1
18,106501,0,1,18,0,1,1,460038,7,0
32,98391,0,1,1,1,0,0,590785,3,0
57,32920,1,0,12,0,1,0,631676,4,0
29,31702,0,0,18,0,1,0,481424,2,0
39,16894,0,0,7,0,0,0,191631,4,0
39,45985,1,1,12,0,0,0,421391,1,0
34,140702,0,1,1,0,0,0,885709,3,0
46,88527,1,1,22,1,0,1,962394,7,0
31,143676,1,0,4,0,1,0,834818,3,0
37,57235,1,0,18,0,0,0,256583,3,0
50,39976,1,1,15,1,0,1,289684,1,0
60,97643,1,1,3,1,1,0,794584,7,0
32,122631,0,0,7,1,1,0,125394,7,1
29,71697,0,1,6,0,1,1,849039,5,0
57,85382,1,0,15,0,0,1,153269,6,1
37,31651,0,0,15,0,0,0,814819,6,0
47,29633,1,0,6,0,1,0,167975,3,0
55,94164,0,1,8,1,1,0,324571,6,1
20,15569,0,1,8,1,1,0,617184,5,0
45,82509,0,0,22,1,0,0,896451,3,0
43,138425,0,0,1,1,1,0,908902,5,0
47,116126,0,1,13,1,0,1,940408,2,0
30,142522,0,0,23,1,0,1,487612,6,1
30,48038,0,1,24,0,1,1,230752,7,0
19,53138,1,1,21,0,0,1,979159,2,0
54,125740,1,1,13,1,0,0,208369,3,1
55,126174,1,0,11,1,0,1,735091,7,0
19,64272,0,0,4,1,0,0,847245,4,0
53,66455,0,0,7,1,0,0,304999,4,0
43,83447,1,0,12,0,0,1,785018,1,0
28,92108,1,1,13,0,1,0,698193,2,0
25,53333,0,0,22,0,0,1,436802,2,0
